game_name	release_year	func_name	ext_list
Blade & Soul 2 (PC)		_Unreal4	0xFC76D4B608E37C98BC03EC0A5DE486485A5706918ADEF5F60E610229BE40C946
Blade & Soul Revolution (Android)		_Unreal4	0x3738616562346461353665623461623839656132656236316162643663356133
Blade & Soul Сomplete (PC)		_Unreal4	0xD2E5F7F94E625EFE2726B5360C1039CE7CB9ABB760A94F37BB15A6DC08741656
Bleeding Edge		_Unreal4	0x6765376437326532653437623565626639673535313331353537396738373967
Bless Mobile v196675		_Unreal4	0x78AC03AFBAFAEAB4F99C9B7BA4FD67C9CFA35510A23A8E3A1A8F9E7CFE3D743A
Bless Unleashed (closed beta)		_Unreal4	0x6F1F175A1DEF30BFA8732FC8F5FFAF87054B6A66BA6DB8DE4B0D53CFD1DBF597
Blood Bowl 3		_Unreal4	0x879ED111F9D3CBD0C13FCEBED91889DED7C4AE0AE40E6AA4753EFC0A19A476A1
BloodPit: Skelton II		_Unreal4	0x46163F379944D2DC99643441FC7F66B6DFC5EE74768D6E3975F26ACC3F17AF61
Blue Protocol		_Unreal4	0xEA9051DDACE1CCF98A0510F0E370BD986A75C74756E0309E6A578A47AF564255
Blue Protocol (benchmark)		_Unreal4	0xFE9635646E5F88E49F2AA3DD5E87248A43D1FFBAC166AEFD60C53371E52A1FEB
Borderlands 3		_Unreal4	0x115EE4F8C625C792F37A503308048E79726E512F0BF8D2AD7C4C87BC5947CBA7
Boundary (alpha test)		_Unreal4	0x2AD908A6BE1F5BFAF35B1CAE0FB49D9AC53E971B4C280CC0948E5A1A716EB603
Bounty Game		_Unreal4	0x3E25BC183326D1A7C36513264D35A75B61E271374C1090BB6BB0C0A52A8D1841
BPM: Bullets Per Minute		_Unreal4	0x27DFBADBB537388ACDE27A7C5F3EBC3721AF0AE0A7602D2D7F8A16548F37D394
Bramble: The Mountain King		_Unreal4	0x0D29D2B91A3564686C106FA7A96BE98D3AA13A55C80D4E3200EE608DA2C105E3
Bravely Default II (PC)		_Unreal4	0xA7F5D478295D1238B33ED6C3D68C828C45840156AE1775D194C98B5B5AC37CD2
Bravely Default: Brilliant Lights		_Unreal4	0x585B51FC22B6940299AAC9C8E8D43CDF0DF352BFD6AC9F6CCA0F26EDF6B700DF
Breeders Of The Nephelym (alpha)		_Unreal4	0x79E12607CA07EB90B628368EE528CE8260896EB50BBC7186A358A3EA0C9EFAB4
Brickadia		_Unreal4	0x94A3420A97A629F55FB96A6D42CBCBE091B4493FD8A6612DFAE901B463E51A47
Bright Memory		_Unreal4	0xA1F9EE4BF4202EF4860862846D0A70C3A19EFF652E3B990FC9AD21B977AFDA46
Bright Memory: Infinite		_Unreal4	0x0141781A5E16DDE22DABABC4B24DA3A853C6449D1536C39455645717BB7DB6A5
Britannic Patroness of the Mediterranean		_Unreal4	0xEF734230E51DD53506E4D5A45E8AA1A180399492408DA3D2C6175A4718643510
Broken Pieces		_Unreal4	0x1366194C3C824BAD3FE35C654A0A11BA9C5714D040E7C08BCA95D94ECFFA26C6
Bullet Angel: Xshot Mission M		_Unreal4	0x18B0B590B5BFEC730DC74F12ADA40310B7759FC5E5EFC6C49E9C05252B742037
BulletVille (alpha)		_Unreal4	0xBE91D5196AB32E14F519BCCEA09E57724B5CDD378BB9092E3FD19FFC1240EFF8
Calabiyau		_Unreal4	0x7456667CCC6BF87AAD3DAA2DDAC3B02564C5B9D74565BB36645C46AC210CDE40
Captain Hardcore		_Unreal4	0xD3BDE7B4F47A107BB61F59981272D35088C62E87BD0C6AB1050B7308455933DD
Car Test Bench		_Unreal4	0xBD76C5C7ACCA7FC6551D640D2900166B759A57BE64650B4267B01A2F7FA6957C
Carnal Instinct		_Unreal4	0x4A4AEFB4C52B8E29C5BE22E78F7380E7DFAC3148E022018997DCD4D5AF21C98D
Chased by Darkness		_Unreal4	0x49B3B60272D4F37235F6E8DEB42F4DAA990A2AAD90CA987412824253102EA5DC
Chex Quest HD		_Unreal4	0xB3BFE56D3C88F3160A47366F927951BC03CB16FAE147E73FC4E976CB70E819E0
Chikara: Action Arcade Wrestling		_Unreal4	0x6B387AF2010BE3D672935A7D2B25C345FE005B7C16A207D6B0981E725A1DDA54
Chocobo GP		_Unreal4	0xAC898639090F1411275580FD340844D753EF6E059A2D19FF7E64ABB9F679F14B
Chorus		_Unreal4	0x07194E066A421102E3C2D0D357E7B8E5C978E1B9A08B13275A59BD36E7EF556F
Circus Electrique		_Unreal4	0x674C52E48F33B866774AE0354F5F86F4E2E2FD9DBB61861D9FA4184C146F8EA6
Coalesced		_Unreal4	0x93BB69DF37D53857B86B20E145CBA061DD7DCFED3AACF2DB2935916C27660BAF
CODE: SOG (beta)		_Unreal4	0x566B59703373367639792F423F4528482B4D6251655468576D5A713474377721
CODE2040		_Unreal4	0x5FEDEECCDD0627F163AC3C7A09269D3C304144A4A4D82782EB2EE908ACEB661D
Codename: Wandering Sword (beta)		_Unreal4	0xD1D36A696D25DAA9E2FA48DB893D9E9CF57DFE9250184C577DB22A41FDADA7CF
Cold War		_Unreal4	0xDFD0A40BD1342D8EDF3F177C54CCD83D67169391BF9672FAEB5220CE48C7DA8B
Comanche		_Unreal4	0xD50864F17705C364E78C00EB914C09B0B2A3779FAED09E4A5C37F6C7FC8F4D7F
Conan Exiles		_Unreal4	0x5662557A7630783246395A4171674E486B34346F4A4F32437A6F6C6156554A74
Contra Tournament		_Unreal4	0x666D3050475A434E334F6B496A37694C6638564F456471474C367730354A6558
Coral Island		_Unreal4	0xCC1EDF819B345623707FE7BFF2B6A3F24F48F5AAEE8070E217428607BD21C227
Crime Boss: Rockay City		_Unreal4	0x40A34FBE5D5DC4BF94ECDCF042816C7C57AA11FAEE07FDB71E908E97A2F28FA6
Crisis Core: Final Fantasy VII Reunion		_Unreal4	0x277041CBB2888087611DB5CBFEA119462920E1F67092C87E87825725E38B320F
Crossfire: Sierra Squad		_Unreal4	0x065DB83706F6FE77145607EC6DB294E36C88CC5834B9502CEE069731FE7761F3
CROWZ		_Unreal4	0x3A88300FD0A6210D6441001585B5303C9B0743AE37A4E8F36B7B87FBA30256DA
Crystal of Atlan (beta)		_Unreal4	0xF77EDBB75E4719D8AA80060576F3B1552A5D2F89782A76F1573D16EEFBDE45E5
Curse of Anabelle		_Unreal4	0xD5F0DDD94B7C366E1224D5C0EE20526CC55152C9AA5A347942CBA22A35D86CD7
Cute Triplets		_Unreal4	0xFB7A69D494B00DE58B400035FB34CF88DD2F94B8920795FDB20B5494F2C90185
Daemon x Machina		_Unreal4	0x5104975244C54E7329751FEFF14EAA389FB38C0007598DE9DD547BE21718AA69
Dance Central VR		_Unreal4	0x793E8E5C188AD94479576228574BD59ECB3DE1F16617B27F72A89111F73A08B8
Danger Zone 2		_Unreal4	0x16E32CFC183CCD0F90EDFA392E87B0DD253B87D99C1D6970BEAE09A0573E87EA
Dangerous Driving		_Unreal4	0xD63607266EEE6FD84364FE83EE25B598B74BC8C3E042A68C1705DA95C52E0FB4
Dark and Darker		_Unreal4	0x903DBEEB889CFB1C25AFA28A9463F6D4E816B174D68B3902427FE5867E8C688E
Dark and Light Mobile		_Unreal4	0x2E7DBCF1127E57E81A0BA82B023D42034BFAFD3DA09F92E64328247CD86DF9A8
Dark Prospect		_Unreal4	0x3723A929A0BCA202D44AB37400D4A61E7FB552BD54D9FE7A7387DBB3E9A21CF1
DarkHouse		_Unreal4	0x2184FFBF505CAABD06A45E9611082FFA9CE5E47A79DB631FC5D4600A8F25A0EB
Darwin Project		_Unreal4	0xF6BFAA5D501F21669B4D1957EEE3832671B8553F0BC61597E3A0679901015CC3
Day of Dragons		_Unreal4	0xEE13D58933CD38584737C72316399EBEAF11280C5BD34D8813C3ACDDE730FFDD
Days of War		_Unreal4	0x4FD17B3494ABC419171CE90D70FE1D15F3C10FFD53C005FF2B41567653CA16D6
Dead by Daylight Mobile		_Unreal4	0x299BB5D348F021E966134382D676758F02726DF38F47DD96BE191AFC464DBC82
Dead Island 2		_Unreal4	0x014AEC0148FBDEE9640633AAB67521AAB4E1083A98F76FF33DDCF78DAD05BE66
Deathgarden		_Unreal4	0xCC905E9CDC5C151D093CFB91631C09486421BA6EA3E72DA8959F49BC479C9AEA
Deathly Stillness		_Unreal4	0x49A6797A7D70B02314B5F71DA1BEE9204848F43094149DAE1979BC0D6F4E8ED7
Deathverse: Let It Die		_Unreal4	0x39C1E6E68B2BA3A2F02426A3A108DB8B2146F9EE04DBDBAD68DA5E1B5043DED6
Deceit 2		_Unreal4	0x237B16C45A290ADB0B4555E208AAD7D14398D20386A37016AFA9D1D33F1AAC6F
Deceive Inc.		_Unreal4	0x4F12307F1A8C78BA7839C6E9C535BDD006C98D9EFF4E22815354CE5A2FF9F0A3
Delta Zone		_Unreal4	0x9A4DA8D0844329EDC0D58CC75F3A356E9F50D6AC670AD9CCEE170A1CDADCC2CC
Demon Skin		_Unreal4	0x6A4131AE426ECB22FA507E0A6CDA5F053A6625109D9D047AFC81F40124F740CF
Demonologist		_Unreal4	0x3066B6108D50B630147496CB6D689044023E97435E209B20B60EA00D74ED9550
Demons Are Crazy		_Unreal4	0x8C8DFC200EB2CE9D2204322F07B1C4249B7FEC1C4A9FEC0908A26A498927D31B
Desordre		_Unreal4	0xCD353CBF6E250AF8ADF4B2B0F79649A27D2BC743AB0AAAEB202DEF7A7C19B2DB
Devolverland Expo		_Unreal4	0x66ADF8139B89F54453C45A380E9BAA5BADF489544482FBB8DF3C480D47A76192
Diesel Brothers		_Unreal4	0x476D83AE123A3503470C05A213A5DBF3B76C75E260B7AE5DB0FA4A7219318197
Digimon Super Rumble		_Unreal4	0x6C389C38AD5929D3CE23D2C2E1202FC9EC8F80B69B61DF930BA5FDAA2BD381F2
Diluvian Ultra		_Unreal4	0x2AF039301F190A9CC581DB0D0750F561ABCE5CBD64599734DF89A766E044758A
DinoDash		_Unreal4	0x819C060A8A46F4B7AE89967CAC7E905FADF9F887C2F5900BD9DD74DC8CDC92D7
Disaster Report 4: Summer Memories		_Unreal4	0x701D39C3D8F635448059AFFA0166C80FB4344DBAAE565BB50728F92F584745DA
Dislyte		_Unreal4	0xF63D5DAE26E583B0C768F3F4EACC16C08831C8533998919A2BF02D1FDFC15D8C
Divine Knockout		_Unreal4	0x82AD5AEFC2519F45AB404984462CFECB4977EF9C530C373705631563BA643DAA
DNF Duel		_Unreal4	0xC846350F8B8D946D00DC58801A81478FFBEE888C8F9CD323A493C64E89B87ECA
Dodge It		_Unreal4	0xA8D7C93F271908CB33F631B00B4ABBDA0365AFAABFA610D16D35D60D15620D73
Dragon Ball FighterZ		_Unreal4	0x6239755730524B4E593931626538484E334C656D6936386A36587369326C3766
Dragon Quest X Offline		_Unreal4	0x8B51D59ED5C495E1ECF7E2960F218F4868A31CEF3DBC5248F70CADCF809D1193
Dragon Uprising Online		_Unreal4	0x6DB18A9904265C8A065A9DCFA20C6EC1496B398455F9EAAAE0ADB4B7B6BF8FBE
Draugen		_Unreal4	0xF152AA7D5A0462D9E7A9897205765D627ECCA736E41CAB7D8670A188B28D1D86
Dread Hunger		_Unreal4	0x397EC7633C597DC671F3000608F3295AD149D8C6CD6AD9F763E9A243D2DA468E
DreadOut 2		_Unreal4	0xC62B7F21C5E240C3DF08EB318C578C0F69E5810E35F62F550BA822D40109844A
Dream Star		_Unreal4	0x26134A53CBD9AA65CB46ED150D8A57F513FB939753DB9DCC255A9881ED96532D
Dungeon Defenders: Awakened		_Unreal4	0x6D0AB49BEB9487FCEFD3A92737E458CBB610CD264DD332BCF9C273E56ADF102F
Dungeons & Dragons: Dark Alliance		_Unreal4	0xA40B14BFCB892E11E1B0186BED68373C9013407EB22C5753D06CC843F1341B2E
Dusk Diver 1 & 2		_Unreal4	0xCAAAE55AAE350E1882B860F3694AD61F8C7A280CD8E1C683011750DDC210E297
Dysterra (demo)		_Unreal4	0x8B9562E83F2F3FBB3BA9CDE703CBD3CC116CF5A0033651630C330DAC7A25A49D
Earth Defense Force: Iron Rain		_Unreal4	0xCF812E306958EF92C90EA4F251994FE747306B7B666940FBE2ED711139EDB65E
Earth Defense Force: World Brothers		_Unreal4	0x4055102382008C1D820548683D055CC84B03164B43EDF64A80629B384A4D8DA4
eFootball 2022/23/24		_Unreal4	0x4552D45005DFE94964893F4925EC747D3D591401E060ED8B3D58BE5721C81295
eFootball PES Mobile (chinese)		_Unreal4	0x0945A860258EBF1601D2A6215530328CA74A9C4A69D634724BE605382E99903C
Emergency		_Unreal4	0x1EE9C0F3CBD44FC86EE8919598C2D9812CE3EDCD976E7A6CF9A196605614ED8E
Empires of the Undergrowth		_Unreal4	0x6A438455002AFC0979AC5F59AE970FC2D2635EAEE796EA9C713A4B9D90B504DD
End of the Beginning (alpha)		_Unreal4	0x26BBA6259CFC80704B69078BDE19EF4198D0EFB9FC101F0C645EC930034D1B5A
Endling		_Unreal4	0x62190F6F7953BB2A220BF0371D399177EA3CC4BF7D8CA13A6C9555C447CE8BA7
Enenra		_Unreal4	0xE048A0ED14839A8474D5A81EE31E11DE784A2D670801489948DE32532C2D320A
Engage Souls		_Unreal4	0x246572CCF382B6EAE3279A95D3A2E4B5CF51D4D6E11FF85F95A0DBC8950B0C88
Escape from Mystwood Mansion		_Unreal4	0x7E1C7EF925C30BEC812CCFD2EA924EEDF82F8361AA8EE8D8F686465CF47BD0A2
Estencel		_Unreal4	0x9C0F63C38FF482D86C36331C867F341D11AB3CE8421E5A7709357A64B1C159C2
Eternity the Last Unicorn		_Unreal4	0x84C3295EDA0DDF5DE05575CB817414E0A3357598AFD5C68DECD684812EAFC9B5
Etheria: Restart		_Unreal4	0x9498827AE3EA07B5E3F727E1FBA89F1D93CE7980F64533790F8B6FECCBB65F87
Everspace 2		_Unreal4	0x6512A13BA51FA83D6A8ADBEB35C0660EC631EC0B72ADC4C94976E73AB0071508
Eville (beta)		_Unreal4	0xA653EE6C8DE14C715534E987AE79FC916F4BACA6A0083D84AEDB726880C83213
Eximius: Seize the Frontline		_Unreal4	0x71964EA42D149FC498DBE1CB2C05B91D7EAE8B53C5878991B5E8EA6F695A2CC0
Expeditions: Rome		_Unreal4	0x384BA95673EAE80AAD900CEA7E81F3CB88009F4228418A3FAE24FF04901CF060
Expeditions: Rome (demo)		_Unreal4	0x35B53B9105110FD3128127955E42453943431FCF41329796F8D1B8E8B21212E6
Extreme Football 3on3 v4673		_Unreal4	0xB26B71E2CEDB20D3E50EA6942AD561DB7755CE5408EBAED365139A12C37D0B88
F.I.S.T.: Forged In Shadow Torch		_Unreal4	0xEABBDBD5A27C73D8CDAE3179A36C9EB793C3C61188A5763FBC35ACD155D0C604
F1 Manager 2022/2023		_Unreal4	0x43A5CEC244E89A3E109E14EDE787569E79C9CDECBB09857C6FEF080F14898EF9
Fading City		_Unreal4	0x6D559B44B500115A6536565767C3C2E18BEC63BC990AB8FA5FD2914FECC108F5
Fallen Doll: Operation Lovecraft (Paralogue)		_Unreal4	0x11E351B904980896D05F3E6D578563EB146D835E98564E2CF362EC43C9FCEA49
Fallen Doll: Origin		_Unreal4	0x86661528D817A67B19CA10FEAC2998CE4DE2DB08455BC4737133CC583863B52D
Fangs		_Unreal4	0xBC7983BB20A98AA400D881F7FDF99255FD29BD109039DFA0215814263199AE51
Faraday Protocol		_Unreal4	0xCADE651F23F441398D1E3B97E52EF5764D686700F9F10ADAC8764DFC89DE1E56
Farlight 84		_Unreal4	0xF0E4D42730CAC0BD41A442056ECC5E530934BEAC426DE9C0B2F3ADA4E71B3C9D
Fernbus Simulator		_Unreal4	0x493076563677723054466267336d323351755349776e59433173493041494471
Fighting EX Layer Alpha		_Unreal4	0x25AF96ECA86253B7A469AD4D91D2D8722838E4339BB20B26EAF2582FBC61AF00
Final Fantasy VII Remake: Intergrade		_Unreal4	0x23989837645C9D28BA58072B2076E895B853A7C9E1C5591B814C4FD2A2D7B782
Final Fantasy VII: The First Soldier (1.0.25)		_Unreal4	0x3335376534353938643763303261643130646336373164623238383264346264
Firmament		_Unreal4	0xF4F9B106F3135FB83B1D94FA14D85A7FF078B53B3BCE62204D7892B458DFA6E1
First Class Trouble		_Unreal4	0x80ED8F5CF1BC5AFE1D6C1412BD8504E912076A4E1D4BF72ED0220774335E17D8
Five Nights at Freddy's: Help Wanted (other)		_Unreal4	0x028991114ACBF3B69F4EFF7C51106C4A4A90426BBC6A78D1B9B2E559FF8DE868
Five Nights at Freddy's: Help Wanted (PC)		_Unreal4	0x710891DF17EAFFCA17CB0620F0F0DCA90A00C657F49BC131D4110B265EC2E41E
Five Nights at Freddy's: Security Breach		_Unreal4	0x85F7D4007015493ED0359C9007266038F8F7B1F96988F19A610103874CC95286
Fobia: St. Dinfna Hotel		_Unreal4	0x87F84CE291B236EF3C71B287CF8ED39B37A6F99C55AEC9A4C9F048151CD5D229
Focus on You		_Unreal4	0x36BA8AF0890628D7BD10273E8C752946322BA3287CA13E983F3ABA64525F61D5
Forza Street		_Unreal4	0x9C4EB52BC3738129FCBF8A2C714E26CAF15DB26FB1435588048AE4D3F74C5D13
Fossilfuel		_Unreal4	0xF11B7DE5E22690164DB9C50E86871E255C6918861A635E92E0B41DA6C0471ED4
Fractured Space		_Unreal4	0xC8FC3EDFEB345BA690A5F925E67EBBA8E494EE6730305238D266ED89A2B8DBF2
Friday the 13th: Camp Blood		_Unreal4	0x4635383544333145444433423030343544373641444535463836333444303431
Friday the 13th: Definitive Edition		_Unreal4	0x3534364135373645354137323334373533373738323134313235343432413437
Friday the 13th: The Game		_Unreal4	0x3545393442413134363631443542433534333633323446424642444142363343
Frostpoint VR (demo)		_Unreal4	0xE0D99CF399860E585677CBC8B79045273F4C990F95FC940B82ADF69A9A1C5B49
Frozenheim		_Unreal4	0x2C64943C77F0EA8223B782DB8D8A09B231340AE8DEBEA881F35B6C6DA7871DFA
Fuser		_Unreal4	0x8849FB9BEC95E8B178CB553CD60473D474138D38D6FFFBB6BEEA5D81006BFB33
G.I. Joe: Operation Blackout		_Unreal4	0x6DA00FD93C5923B0BDCA99A20B55A7921A573DE7217DC8B58C4E31647D1D68E2
Gal*Gun 2		_Unreal4	0x644365507274734E454E33674F6E6A49304461693343336C7248564D706C366B
Ganghood Survival		_Unreal4	0xB9F2A5D79F9E79036D76F8158214E491AEFE718F5D342D18E749C9E5450507BD
Gate of Chaos (Sky Gate / Arka)		_Unreal4	0x466169746838564A65583052484D6742767970646533567167534D6875615077
Genesis of Glory		_Unreal4	0xCBF8F23EECCFB2A9F7717BA4ECE891186C14A00F554E4E6FCC8C13AAE4096EE3
GetsuFumaDen: Undying Moon		_Unreal4	0xF30F447C4E402E80AA7B8241F34956111C36D2DAD49910B8CCE3E6341F6C343C
Ghostbusters: Spirits Unleashed		_Unreal4	0x7B1AF2A28D3591CA54160F348669F1282138B084B0459FB5AF439271CA8CA6A3
Ghostrunner		_Unreal4	0xAFADFEEBF975A84C57D106D94FB0E9795D54835B3B5392C3F263366105DF50B3
Ghostrunner 2 (demo)		_Unreal4	0x9EDE04B9AF8921DB5000D0C885D5580B1F02CFE8EC425146510C59AD576D539A
Ghosts of Tabor		_Unreal4	0xD99AA08DD9B09117B0BCCCCC9E853CFFD6A7084A9FE38EF7F0D2188586947D14
Ghostwire: Tokyo		_Unreal4	0xC26CC5659A24AE8635585C8687DCE552A205DBD72DC4AA0CBE187C60D88921E2
Girls' Lane		_Unreal4	0x734CB87B1B0CCF9230AACF4C98BCA4DEF0261B4ED4B74CA1CD8A03B7083BBC47
Gotham Knights		_Unreal4	0xE01312D26CAD1529142D3ACA6DB25D4091C1AAFE0C91E5DC104C36A768DB1E50
Gran Saga		_Unreal4	0x67AFE98CF0BD77A16C2B7072A0FDCADE3318792813DBEF32AD2752584C0EBB50
Granblue Fantasy Versus		_Unreal4	0x2A472D4B6150645367566B597033733676397924423F4528482B4D6251655468
Grimlord		_Unreal4	0x928F338E62347C073844BA647503E251BB4D115CC51D4ECE381E7DEFFB9B12B8
Gu Lady		_Unreal4	0x04045EB5C5DE61F34313F39FE655FC60B8815EC63D27998C5967341FFDF8F65D
Guilty Gear: Strive		_Unreal4	0x3D96F3E41ED4B90B6C96CA3B2393F8911A5F6A48FE71F54B495E8F1AFD94CD73
Gundam Evolution		_Unreal4	0x5A1B5381D23756C635F903E5295EA23CFB92BEC5BE3CF36B736757BB273B95B7
Gungrave G.O.R.E		_Unreal4	0xAA3A6F3379CBA9841FD9885AD878EC410EA73CE5EE8857FB11C8E3D13CF53E67
GunKour		_Unreal4	0xC6D99FB480E3369570B475F203A7B76B7AD0F4C4C9256D0C45C5C1D221AD7D7D
Gym Simulator		_Unreal4	0x92D1BA789E980A6B9087E1A96CC8E86793CAEDC6240333802539AA6A2A5DEF2D
Hacker Simulator		_Unreal4	0x581EE85CB580616790935CC2E29113D0982EE3522CA95944B45C16B0710D46C0
Harvestella		_Unreal4	0xAA07B9EF2AD5A0F2C1299355B0760B2808F11038753D5959D5CA0923A6EE44A5
Haunt Chaser		_Unreal4	0x8F7C1D939380D5EE7CFAD239D8E95BB1ECD5316D16A8814901C3C37BEAF39BCD
Hawked (beta)		_Unreal4	0x37F48434C990DE6492ED4710900DD0D77B95F52402EB71713838824EF2C3FB72
Hawken Reborn		_Unreal4	0xC0A30DC76214D1BAFBFE9D8BB80227AC9BCB74D772134E37E23A91E4F5E7A1FC
Hell Let Loose		_Unreal4	0x81B8BEC303507BFBAEEEBB93073F09A9F54393D161CB4E946EC71581E51E1272
Heroes of The Multiverse		_Unreal4	0x3AC1F6F06151E1BD81AF630EDB42608C00D0C52D0EF5B86528AC4FB08DB4CCC9
Hide Or Die		_Unreal4	0x3AA83B5AA685973137905C979B1F7830CD5C74FF6526A6F42F2A5A81D7F9E545
Hi-Fi Rush (ms store)		_Unreal4	0x88E8D063BC1DBB87A12FC5251BED42FA72EC37DE2DF199109B1573D7A0E085CE
Hi-Fi Rush (steam)		_Unreal4	0xE34CC6C8E61D501C1720E61590E4AF560820169433D1629FDA753F72F9EC2543
High Energy Heroes		_Unreal4	0x873A0BDB6390444DF01D306E695C46EBA6AF610600C7E5014308F9B580317C71
Highrise City		_Unreal4	0x4DE33DA962D33F33D021828F59358E24B17C7E542D1A11AB7009DADD074D2ACD
HIT 2 (android)		_Unreal4	0x50293A006224B47B669A5FCF47FFF5E9BA634CA6C38FF3AAD902FC5542E87663
HIT 2 (PC)		_Unreal4	0xB699DCC6F707F421CDEE16ED61336B390BEA9BCB9C95949E89CD4062E7229843
Home Sweet Home EP2		_Unreal4	0xA18558195C598E8792B053D950EB330CF928DFC268AB33D5D69DBC5845C7920D
Home Sweet Home: Survive		_Unreal4	0x95A8ED78B98A85EFCECC909959D720CD83DFD34DE0BC408945E052F42A88A739
Home Together		_Unreal4	0x5B10690E146DD4AD2EFC2C49D88D640ADA0CB6D3F302E1B7D8F71BEFC1F9B5AF
HumanitZ (demo)		_Unreal4	0x321166CACD1E2BBEAC9794AAF468DE277001D2EF8F74A8D6B3CC6EDFE87945CA
Hyenas (alpha)		_Unreal4	0x35BA3129A49E9E0372E3401BB50A6A808E6C5B60DCC2D339C390B4C0C494BD43
Hyper Front (1.5.1)		_Unreal4	0x2F45077E4DA59DF3EDA5DA1B9549A0C55268996C291555EC553FBBDFF9B3AEE2
HypeSquad (closed beta)		_Unreal4	0x2C86CD74C0027044BDB6122CB4363BA41145D2C16C3276E19EF55F4EDC6F71BE
Ikonei Island: An Earthlock Adventure		_Unreal4	0xA0B8506A4892F580BFFC7D34A59B864C1B61BF725437C6F1F3F1F26CF2E8727D
Immortal Seeker		_Unreal4	0x63CC4E8E23B0750574A1627075681A5A187A6A37F6BBAB1C5A0BC49518FB6F0B
Injustice 2 (mobile)		_Unreal4	0x7A5E5EAB097E849F2326FBA10C89ED94E3D3E77FBF5D0B20CD8CFF20AC615418
Into The Haze		_Unreal4	0x38D70C115E101CF5A173E02A6AB57C928F3588112E7ADF1E6678B648DF03216E
Jaws Of Extinction		_Unreal4	0xD075BCF8EB195F2B6638DB6848E71E710A09D165853CAB2E03C8AA001D587715
Jected - Rivals		_Unreal4	0x93C1D70A28A4D9B0534FB4B8A931FE90403BBB88A702DC227C5537C4259AA1EF
JianPo		_Unreal4	0xC1588F7C893E1B06F879C4AC28EF86BE4BF7C84C60FB8B833BA38E2E6A6531EF
Jump Force		_Unreal4	0x7ED991ADB6DD601107EB759D03C2F851F1F3D8190EEF90767EE60E632C3DF8F0
Just Cause: Mobile		_Unreal4	0x62DAEA29BE8A154C411B438E3359BDD04BF95663D225243BDC5252B74BE94990
Kagura Survivors: Endless Night		_Unreal4	0x3EF13D5EFE8C868D5BD3D672CB0212C5271C56E6CE068F21D49F05245EEC5587
Kaku: Ancient Seal		_Unreal4	0x64871A88706B3F13A25E21D7903549FF91BB1B4254D2045B692BC8E4BAEA170B
Kamiwaza: Way of the Thief		_Unreal4	0x0A392090C099DA58FDE676486E6BD4C03B2C1D1DF1665C507054AB3BBEE5750C
Kao the Kangaroo		_Unreal4	0x95F7A301AB0C22D2057D3CF7896834EB0D00E9CBFB04CA6332DD05829ECE79CC
KartKraft		_Unreal4	0x66E59E2301F3E61331BDB65E0E122790331064155E5F7CDE13DFFB0D4B4EE4E4
KartRider: Drift		_Unreal4	0x81D17527F7B00BB2FE1E61CBCBA5D340FAD33885C375958F07AF4C64B01B39E4
Keep Out		_Unreal4	0xEC3E013FF51454622D9C295E22050CE227F6469624032F111B277ADCBF7FEAFA
Kid A Mnesia Exhibition		_Unreal4	0x419914AB9DD4284EE34982D52A4E3FFE86EBC20A70B45AD19ECF4937EC106838
King Arthur: Legends Rise		_Unreal4	0x004DAFBB70CB940B60A101C8DF3D5224F7F483B0664C349AC0877841B5213A2E
King of Retail		_Unreal4	0xA19B9F5471BB14D97D9E4CED1E052AC9F9242E7179A87A6A6B3B5AE5F57E82E3
King of Seas		_Unreal4	0xF394BAA86FFF2AA6E0015DFB9A8B816C0036BE47F49D9D66410443643C0284DC
Kingdom Hearts 0.2: Birth by Sleep (PC)		_Unreal4	0x336C57513831753674323870783553643733377336756759767A345A53623563
Kingdom Hearts III (PC)		_Unreal4	0x6F3947747936306E575463324F496B624E336C57513831753674375736755559
Kingdom Hearts III (PS4)		_Unreal4	0x3175337434574F4930624E3647767A373677394752306E57546332336C575138
Kingdoms Reborn		_Unreal4	0x6DC0D4A8C4BD0975653ACFC13B363328F7371B0F6D320D729568DCEF423E153C
King's Bounty II		_Unreal4	0xB05FF2C1DABC4F87E091E5D1FD0EBC3DDB0ECBEBC64968B63B5F2084AEAAD84A
Kitty May Cry (demo)		_Unreal4	0xA9F1EF470830EA7E952E670428CD61F13B7F8794A124D40BBF1B965BB9A8EC13
Kitty Trainer		_Unreal4	0x9955E9A8A5BB6911DF26432C448E9D500582EFF80D51FABFFB5DC18D58134D8B
Knights of Sidonia: Shoui no Kizuna		_Unreal4	0x34681CFDDF3400FFC469CA2A6A59AC4E70747A55C4BF9AFAAB0AE55396413744
Kongfusion		_Unreal4	0x3E486202B18817D99BB0DC4A50FB7843628C9EB02F65FA4BE2A445E4D320331E
Krampus Kills		_Unreal4	0x7723E4074E408859B56A42439C7B9FAB95268D6A9C91A4ABD8A3835771B892AE
KurtzPel		_Unreal4	0xE7BECFFD7B408516861CC0385934D286B004690D9013D8263951ACCEA3C888D3
Land of the Vikings		_Unreal4	0x9DAC7B574F98DF8C84169F29C6306BB795A504F3F98FABE013465394BCF03FB5
Last Kings		_Unreal4	0xC26B37D073CA35996899275E9828B58EA71687CB28623A79B09A2171691B5E62
Last Oasis (Mist)		_Unreal4	0xFED592820455B2B9A8CA3E85DD8CD37BB3BAC9D44116D4D32A6ED77CA75452D0
Last Year		_Unreal4	0x828354E7A3A69144B06CAC10CFDF3E10E525F8F524E2755B565A6F730C76EE2F
